Epoch,TrainLoss,TrainJaccard,TrainF1,TrainRecall,TrainPrecision,ValLoss,ValJaccard,ValF1,ValRecall,ValPrecision,Time(min:s)
29,0.27452044537726866,0.8805124582420597,0.9317817343545701,0.9472997581376855,0.9235889758471634,0.29777774436676757,0.8756204291048025,0.9286948991487457,0.9374044593034708,0.9278129936061,2m 45s
30,0.27197188815326556,0.8818030380215445,0.9330865870552029,0.9480840281216399,0.9251745527991009,0.29501748259397265,0.8787890989287361,0.9307048726087188,0.9499444496827895,0.9196807293304724,2m 45s
31,0.2685507742542747,0.8834801170256711,0.9340757392028373,0.948286202784699,0.926511520776277,0.28473091220602076,0.8842159992957226,0.9343682229337475,0.9552898627549907,0.9203444638447279,2m 47s
32,0.27169055734754455,0.8818989096078311,0.9325683350569096,0.9475957206333684,0.9248805696020193,0.2805648538026404,0.884679220463647,0.9347268847589868,0.9484434245011734,0.926857714433761,2m 44s
33,0.2614419693325428,0.886155286498384,0.9355513768149689,0.9491264916980939,0.9283418794496234,0.2868000207112191,0.8831453505539529,0.9335735951424287,0.9481467741056732,0.9255267189509946,2m 45s
34,0.2625866453592659,0.8855155497190705,0.9353119374923027,0.9494778928460901,0.9278020634758553,0.28665796572223623,0.8828192470188654,0.9329776884067803,0.9515662232132484,0.9225059645485699,2m 45s
35,0.25777131688933,0.887065452818234,0.9361875677173914,0.949724545634978,0.9289790828183804,0.27732491921237173,0.884411851356181,0.9347172526238728,0.9474477883204742,0.9283937602296475,2m 44s
36,0.25568671461115494,0.8878867880938014,0.9366613639209533,0.9501983055103776,0.9293372219960385,0.28540917042088,0.8824994758140134,0.9333890281366225,0.948036231016764,0.9252239077217309,2m 45s
37,0.2552292231760972,0.8878796024333494,0.9366814749336262,0.9491637831202022,0.92976482561188,0.2813767405583503,0.8849718525187089,0.9351382441152898,0.9449484975574176,0.9311648043846711,2m 45s
38,0.25831786511426275,0.8870791224046021,0.9360811450548864,0.9500304246012439,0.9288120340183871,0.2773413913364106,0.8845015443351615,0.934441988089527,0.9404251926906301,0.9348698112381751,2m 44s
39,0.2577943172015197,0.8872525634224856,0.9363739916419224,0.9498435117651569,0.9289001924065765,0.28368488635788575,0.8827006163622844,0.93317928192766,0.9440255010764013,0.9299755879155397,2m 45s
40,0.24776203243444997,0.8915452078225703,0.9393069969620111,0.9524537181224346,0.9314973161683208,0.2723691292265628,0.8862643524440679,0.9354748874939123,0.9426723878599377,0.934493705483449,2m 45s
41,0.2436728909188974,0.8922690810246038,0.9395868336212597,0.9512739039451399,0.9327756641562371,0.2706388384103775,0.8868165471698375,0.9362353449862171,0.9475665571848607,0.930469713900982,2m 44s
42,0.24691907860708576,0.8910788720710189,0.9386336834077674,0.9507419802330866,0.9316549100428638,0.2697406434949408,0.8889303016613164,0.9373606605317949,0.9486357761478669,0.9322591897481007,2m 44s
43,0.24028740315995317,0.8937532491190331,0.9405887415525103,0.9525199845936604,0.9336393805577663,0.2738764377984595,0.8861991901853122,0.935674796693535,0.9474084641525401,0.9301887592362484,2m 44s
44,0.2446752167339866,0.8924684982844158,0.9396062128343216,0.9516893982466617,0.9329985318271081,0.27211451118296764,0.8877335135924763,0.9365608002613638,0.9468454521897252,0.9326045368917089,2m 44s
45,0.24139041834055108,0.8935786616627361,0.940527404443367,0.9525251370927597,0.9336905738986322,0.26710430865592144,0.8889115811468584,0.9374159058892484,0.9531567241226995,0.9271593007497572,2m 58s
46,0.23767556133845175,0.8955467454094884,0.941674960958314,0.9538136480217951,0.9346797047854117,0.2720665066166127,0.8876430566182062,0.936598071778803,0.946555351245389,0.932552303723621,2m 45s
47,0.2368856871381719,0.8950500857389767,0.9413588649470237,0.9530269358817228,0.9348449395285701,0.27447587410186197,0.887258136035842,0.9363379303263304,0.951111038886807,0.928473074286369,2m 45s
48,0.23891557319789913,0.8948809626818085,0.9411868207098398,0.9528699016210292,0.9347134865749452,0.26201260993455316,0.8924477495765202,0.9396157611191611,0.953161574308457,0.9314591104470727,2m 45s
49,0.23043684529285904,0.8975972634358059,0.9428736155695513,0.9536471086159766,0.9364684696215687,0.26456943693313195,0.8900964420541585,0.9378974384755322,0.9533042666755495,0.9290406521789757,2m 45s
50,0.23270497270298343,0.8966648744991297,0.9421947356498065,0.9531378892841247,0.9360596502471723,0.2655835261053227,0.8905258175471227,0.9382654574517901,0.9518795413299577,0.9301930207335949,2m 44s
51,0.2331919475385906,0.8965369297782991,0.9421023595586486,0.9527189983612219,0.9360013457351932,0.26221662950008473,0.8925758569864458,0.9396376279989946,0.9524754912647904,0.9323478083120365,2m 44s
52,0.23265401390216028,0.8973484520046574,0.9430096894016888,0.9537107248004225,0.936450743070372,0.268116609371723,0.8909519689514047,0.93844610007824,0.9516064467415751,0.9316373556400672,2m 44s
53,0.23458290987826408,0.8961685230808093,0.9419203449184776,0.95319401306185,0.9356440624844757,0.26816816136558,0.8894894687965045,0.9374957581638219,0.957706125803551,0.9242802467918175,2m 44s
54,0.2272817760653107,0.8987318041037948,0.9435341113186498,0.9544161670653609,0.9372616503439796,0.25663407337158284,0.8931545781162066,0.9398521181217522,0.9508270883392956,0.93423753783066,2m 44s
55,0.2259949638594127,0.8993864199475271,0.9439654787172551,0.9545522656187683,0.9377525653861908,0.2558876139686463,0.8945503020870831,0.9409116699936725,0.9502725071518122,0.9366250946939515,2m 45s
56,0.22438300205460676,0.8997177122014857,0.944306841676578,0.9544605720419466,0.9381886536062976,0.2544918046035665,0.8953166498319931,0.9412785245933524,0.9537274150422138,0.9340385685433088,2m 44s
57,0.23277329066966443,0.8974373442454211,0.9427853557381168,0.9532824410785535,0.9368461463243322,0.2854372128210169,0.8832093403591783,0.9334368346462266,0.9439445981331994,0.9302786746722672,2m 45s
58,0.22954652891725513,0.8981946717038748,0.9431763838122178,0.9542523029248565,0.9366338343275054,0.25887744223817866,0.892837518412215,0.9396515506245388,0.9463500328786317,0.9381318364492928,2m 45s
59,0.2193093072121025,0.9029970969835511,0.946362016722358,0.9557403341097105,0.9404803060411953,0.2572503429143987,0.8939848717229278,0.9404679297679179,0.9512609485784044,0.9349627547599239,2m 44s
60,0.21818044966628367,0.9028083874146948,0.9463405294718044,0.9561488865938084,0.9403172091469955,0.25473670724858627,0.8956728287897796,0.9417764571934142,0.9540740921186456,0.934127120996728,2m 45s
61,0.21899206724995418,0.9022879746187786,0.945680911321165,0.9554341725450913,0.9399547415462992,0.2534371654086925,0.8956257895441766,0.9414266432305659,0.9528518930867537,0.9350825013123558,2m 44s
62,0.21791239204347557,0.9027053892072591,0.9460814412397495,0.9557852756901674,0.9401418731599746,0.26116859579974033,0.8911787238131162,0.9383032319706718,0.946579439330575,0.936557237869438,2m 45s
63,0.21599384177978156,0.9036678214454875,0.9466602015600106,0.9560423014630725,0.9410668201889074,0.25522394779514757,0.8938287167256646,0.9400673676522707,0.944851907497999,0.9409388353979564,2m 44s
64,0.21287595126645784,0.9049034247792697,0.9476090554517982,0.9567671264332366,0.9418426531824562,0.24932967173926374,0.8979240791954541,0.942880655596005,0.9568669001590301,0.9347101180046763,2m 44s
65,0.20754195662572028,0.9069194841290669,0.9488437980363217,0.9574277338093831,0.9432723611452539,0.26072363856625047,0.8929490961485188,0.9396922866004769,0.9479606550189893,0.9373853614782043,2m 45s
66,0.21401604074747005,0.9044568679316571,0.947283434287168,0.9566590943408263,0.9415682873083023,0.2546606300042031,0.8955095187740929,0.9412537186686132,0.9518869772958201,0.935784848051125,2m 44s
67,0.2121759201300905,0.9054257089293588,0.9478531711558784,0.9568779350916138,0.9423569398054,0.25513143663076643,0.8952122512090074,0.941221524701446,0.948363470856523,0.9390538444720637,2m 45s
68,0.2101469340582266,0.9061732065477891,0.9482766131259083,0.9573686962341527,0.9427035108140356,0.2520507570910961,0.8958693893236848,0.9415986184979542,0.9506327602480185,0.9376907468216308,2m 44s
69,0.2079337161060766,0.9070778924052584,0.9491264407306746,0.9577214415363936,0.9434065140807147,0.2508694623061951,0.8976253246849243,0.9426060782685108,0.952518021392119,0.9377619766745625,2m 44s
70,0.20539859069365982,0.907696497579639,0.9493187679251822,0.9574324024999291,0.9441872930482371,0.2567826178162656,0.8954799626534115,0.941139846379902,0.953449533924167,0.9349855244177485,2m 44s
71,0.1940982311382784,0.9127607414307628,0.9524975470262288,0.9603100678812638,0.9467716188432163,0.2438878283855763,0.9006973332365505,0.9445920989518651,0.9542659714254552,0.9394546134913452,2m 44s
72,0.18972032424723004,0.9149164146803954,0.9538725216958226,0.9608373702208867,0.9489395500283624,0.24271670094829925,0.9009828052488761,0.9447305439037316,0.952139975327606,0.9420212600395471,2m 45s
73,0.18967253344912902,0.9143598623587676,0.9532887522667912,0.9605967673831446,0.9486187683516771,0.24023905428166084,0.9017423145137212,0.9451350336935305,0.9554234513191601,0.9395358017372643,2m 45s
74,0.1869993492802407,0.9157459742742614,0.9543330072299732,0.9610885663630041,0.949545494079496,0.23897053856164852,0.9020590277285279,0.945434777099159,0.9532014185221969,0.9421561147432331,2m 44s
75,0.18560821438829103,0.9163130051666346,0.954665306287792,0.9614595593809625,0.9497811319416924,0.23724424315893905,0.9031655500052086,0.9461589109704305,0.9568339279107617,0.9398520589297248,2m 44s
76,0.18607003675073597,0.9161104188684143,0.9545941627164735,0.9616432471794365,0.9495608103144197,0.23645454391520074,0.9030410850073602,0.9460142637750781,0.9559757232884268,0.9404611251960455,2m 44s
77,0.18415966497879502,0.9171554116401247,0.9552360286446544,0.9617198308542165,0.9506112254133176,0.23752337234451415,0.9034584169384072,0.9462814558459728,0.9555509810292488,0.9413538704938966,2m 44s
78,0.18306223263448856,0.917580205241797,0.9554544933125043,0.9621974007429912,0.9503352499807541,0.23636845134674234,0.9038853463887232,0.9466096656989959,0.9591367378448253,0.9383886651065492,2m 44s
79,0.18390444095464462,0.9171252119971098,0.9551643800762762,0.9619274976959836,0.950248392620845,0.23901527026232253,0.9031448678807412,0.9460706082042232,0.9586854672246453,0.9380292474353232,2m 44s
80,0.1832043483641976,0.9175202857205492,0.9554788228651758,0.9622111853875325,0.9502928432818588,0.23570441819251853,0.903703370634326,0.9464453906846473,0.9555426392737956,0.9415215600169803,2m 44s
81,0.1837852415199398,0.9172676539307059,0.9552178234063308,0.9618288330388675,0.9503274671490045,0.23536620447610287,0.9042156507472073,0.946763172911648,0.9576214398984582,0.9400546800785362,2m 44s
82,0.1825240525212271,0.9181267624840393,0.9559296180960057,0.9622716975915783,0.9510614646977422,0.2368563102914932,0.9040483643426236,0.9466049082248839,0.9574482327643181,0.9401912367869993,2m 44s
83,0.1822606494769137,0.9180161069493159,0.9557530303959385,0.9622236131626842,0.9511239445881504,0.23498895891169283,0.904092662348066,0.9466202713026557,0.9560590766727511,0.9415554953097377,2m 44s
84,0.1823645183380614,0.9180599807562331,0.9557341360623357,0.9622709199529991,0.9510554956231352,0.2362294834344945,0.9041762688885638,0.9466431976271056,0.9565400475870309,0.9410785732053158,2m 44s
85,0.1807231953010914,0.9183002265440405,0.9557965309876646,0.9621969542688846,0.9510800830443152,0.23501534300281646,0.9047131995948305,0.947034613002673,0.9576189513976517,0.9406935421107416,2m 44s
86,0.17994525571558492,0.9188153737054993,0.9562005458432464,0.962701451633402,0.9515782795356029,0.2370223807210618,0.9037183456327098,0.9463198283698119,0.9567791899162689,0.9400484600689623,2m 44s
87,0.18064268644080095,0.9187191712352429,0.956175518472176,0.9627020278709477,0.9513249104089052,0.23621457276192118,0.9036572881497059,0.9462993704300127,0.9564460517353072,0.9404335478744179,2m 44s
88,0.18056056273321733,0.9189352554171577,0.9563320669640651,0.9626022351135696,0.95158139902796,0.2361975407346766,0.9042000347370517,0.9466725916367339,0.9555681976316036,0.9417524835073031,2m 44s
89,0.17950531066203793,0.9192276556912508,0.9565700500950959,0.9629518013673879,0.9515620263406763,0.23633141831514684,0.9039382112889232,0.9465637980327345,0.9536517659410025,0.943724153338327,2m 44s
90,0.1781183145147689,0.9194309006981904,0.9565242123532498,0.9620660022762754,0.9523905983444109,0.23504693473273136,0.9048553968480381,0.9471656258005717,0.9568212555065602,0.9415481558105941,2m 44s
91,0.1780098893065402,0.9198954197228904,0.9568870744528468,0.9628930591708648,0.9525938034829714,0.23612679144803514,0.904384427340627,0.946791684848537,0.9553068688699233,0.942507073036119,2m 44s
92,0.178348691301777,0.9197969247709374,0.9567612947444044,0.9630936641559804,0.9520122958431958,0.23491635823503454,0.9046238850240008,0.9469437981504004,0.9549824609963055,0.942991201143852,2m 44s
93,0.17777183762890228,0.9197396729930041,0.9567227703972423,0.962951478699413,0.9519125089761743,0.23474418213392825,0.905042045156354,0.9472728087965873,0.9575170859681509,0.9411316536536117,2m 44s
94,0.17843901257671363,0.9194661410410049,0.9564935425050175,0.962802368265883,0.951968488935784,0.2346896990499598,0.9050276263364285,0.9472238592492517,0.957306846678216,0.941341662615476,2m 44s
95,0.1777697111750748,0.919767210967324,0.9567814004189119,0.963288679187598,0.9517234322213289,0.2352544478279479,0.9048017321420608,0.9470735238018745,0.9556005199484696,0.9425632933559898,2m 44s
96,0.17848956069730698,0.9194412490828473,0.9564621601431013,0.9625686892549378,0.9517531136311183,0.23390645803289212,0.9048466985093203,0.9471525540282403,0.9567520347076942,0.9416169206479345,2m 44s
97,0.17808358159893795,0.9198159493693674,0.956772248481019,0.9632149924899178,0.9519420972932922,0.23440420580037097,0.9052368902836977,0.9473744881158318,0.95836281702908,0.9404860950544618,2m 44s
98,0.1771776443941796,0.9200635644572442,0.9569419187174107,0.962970273235783,0.9523525631234078,0.23524551299658228,0.9050314164135768,0.9472291315106793,0.9572363248929663,0.941318098320447,2m 44s
99,0.1778309886865582,0.9201087128983758,0.9570320644404583,0.9633300125558364,0.9521337671255707,0.23511522263288498,0.9045868133301315,0.9469454168019952,0.9554845210625841,0.942517405748894,2m 44s
100,0.17768947447234013,0.9195706413962779,0.9566298220072702,0.9629117461389863,0.9520899441513563,0.234566756068392,0.9053028054963422,0.9474555283621489,0.9585084113659256,0.9403477933282803,2m 44s
101,0.1836966893087465,0.9189098247229592,0.9561715427924649,0.9618672759044785,0.9522396016549586,0.23843377067687663,0.9045361298259158,0.9469464028669236,0.9569967446399686,0.9410153867101001,2m 44s
102,0.17812802285907117,0.9199600933766001,0.9569600739019355,0.963078932265059,0.9523004311716339,0.2350116159687651,0.9048154501261114,0.9470675898841043,0.9559150904210927,0.9422985026466812,2m 44s
103,0.17860402605423692,0.9195759462831918,0.956665427766537,0.9631395459472435,0.9517634174485844,0.233874204628011,0.9048426292878009,0.9471723553954267,0.9558300477207814,0.9423297519223908,2m 44s
104,0.1769008920494969,0.9203510858899348,0.9570885572516679,0.9635472521866657,0.9523531673895058,0.23266617620879032,0.905076416176118,0.9472990182853253,0.9573922126417809,0.9411456206208617,2m 44s
105,0.17782286694603608,0.9197535899238908,0.9567014692274018,0.9630752397205962,0.9520052513114874,0.23332736260713416,0.9050704598118604,0.9472792945127779,0.9555766594039015,0.9429042226318676,2m 44s
106,0.17831547016687427,0.9195748709809649,0.9566077631856877,0.9633519492177408,0.9515166774933945,0.2373257008321742,0.9045176371507365,0.9469635202171544,0.9581902837796613,0.9398415497238262,2m 44s
107,0.17737622466598843,0.9201048190833002,0.9569880886558189,0.9630070822606982,0.9523779456594844,0.2329644705069826,0.9054418363098017,0.947499487402034,0.957777027252871,0.9410203065769402,2m 44s
108,0.17795961371338959,0.9197742343432409,0.9566710183526428,0.9633781914040516,0.9516232376149438,0.2339411492043353,0.9051684934170074,0.9473257230835523,0.9577963769905684,0.9408367047739884,2m 44s
109,0.17777969902183147,0.9199063642699208,0.9568259433886226,0.9634729250345313,0.9518940465386839,0.23505350376697295,0.9049172799913143,0.9471558048415243,0.957018801003062,0.9414460976508704,2m 44s
110,0.17691588605232272,0.9204595065574401,0.9572000163425348,0.963399145658954,0.9526161737482302,0.23438721926922493,0.9049136621043102,0.9471799499933043,0.9558641149831496,0.9424557951790564,2m 44s
111,0.17704087469383334,0.9199630767253223,0.9568763381937557,0.963193308331411,0.9522355099610067,0.23516705727323572,0.9046470163242433,0.9470270867310788,0.9553652081851559,0.9428343102934857,2m 44s
112,0.1769374669760677,0.9204452415293355,0.9571991770994134,0.963618311488969,0.9523343275769511,0.23619775632594495,0.9047333848196868,0.9470736774597259,0.9560459751895495,0.9422309626379309,2m 44s
113,0.17773126713033263,0.9199627765632714,0.9568794260156054,0.9628451656586119,0.9524562802452448,0.2352590101196411,0.9048342014910177,0.9471099426660666,0.9552353865188651,0.9430264342282655,2m 44s
114,0.17742789327992614,0.9197765844185725,0.9566974086378898,0.963107246362272,0.952118144660169,0.23634449947387615,0.9048404124880943,0.9471706102192756,0.9576939842617676,0.9407210325739647,2m 44s
115,0.17755861583013907,0.919956170227289,0.9568831615515814,0.9630709358930551,0.9521708257738698,0.23428021228693902,0.9047256189853958,0.9470432140360393,0.9557473746904316,0.9423710398319769,2m 44s
116,0.17745107837708285,0.9200825786003387,0.9570238646486713,0.9627336889532023,0.9528094285239846,0.2341366800221991,0.9051629550654002,0.9473095603840365,0.9571889402036735,0.9414211195502288,2m 44s
117,0.17781653535281514,0.920028229374097,0.9570276091865574,0.9633505180201812,0.9522428393339878,0.23437590500775804,0.904542367927982,0.9468937893730541,0.9548964368999863,0.9428114663290789,2m 44s
118,0.1769145851069731,0.9205914873920038,0.9573019874496594,0.9634439310546352,0.9523496189702687,0.23587696666413166,0.9048219986546869,0.94714184881595,0.9588166684171122,0.9396258259122444,2m 44s
119,0.17701834762561405,0.9203725277815169,0.9572225509702101,0.9633340978042292,0.9525508507356174,0.2353339027217094,0.9045828617355194,0.9469289015679089,0.9554403936097252,0.9424699832832776,2m 44s
120,0.17728217387347356,0.9200267667527948,0.9568377352197679,0.9634715351435866,0.9517342790094735,0.23484999924264055,0.9051394569443347,0.9473203700409448,0.9574935263069297,0.9412307361858653,2m 44s
121,0.17896236016923653,0.9194712199925712,0.9565604151027327,0.9628093317498339,0.9520978252361499,0.23414787554994543,0.9047585674655159,0.9470364813225055,0.9553919274486182,0.942670464474171,2m 44s
122,0.17812824833160595,0.9200014263454139,0.9570147654746536,0.9626025768067134,0.9529889740178891,0.23460923531588088,0.9047125776043539,0.9470584553599007,0.9544096830844235,0.9437196450179709,2m 44s
123,0.17707649959211655,0.9201247942691994,0.956979597699308,0.9630357248369495,0.9526092450763933,0.23623927127807698,0.9043285599413238,0.9467855470554737,0.9538596366060682,0.9437949059764398,2m 44s
124,0.178030354888938,0.9197386890717066,0.9568349477830514,0.9631918159198946,0.9519825147028321,0.23570023651452773,0.9049570522604224,0.9471829785208464,0.9559938840336866,0.94242077222933,2m 44s
125,0.17746513421442492,0.9199911024006511,0.9568212578608261,0.9633593176015545,0.9521696839231251,0.2354071611102591,0.904479896806332,0.9468804357611024,0.953951697683273,0.9438853520329676,2m 44s
126,0.17776206392028654,0.9198825625609135,0.956741899758397,0.9631837876466112,0.952067275364068,0.23603770644106764,0.9050415580108461,0.9472593664194582,0.9596044194096921,0.9391099447783756,2m 44s
127,0.17700806796445068,0.9202869497761798,0.9571896119728919,0.9633035034094168,0.9525585960615086,0.23374796024662384,0.9050358773978038,0.9472040936003423,0.957641006928388,0.9407729660051947,2m 44s
128,0.17721680987705576,0.9201324109972095,0.9569298191107298,0.9630525659715884,0.952269320541066,0.2357785923683897,0.9046848273687347,0.9469662201917092,0.9560652645892315,0.94184452232323,2m 44s
129,0.17690693391553053,0.9202829343757174,0.957100031247789,0.9632518510095489,0.9525767008509037,0.2326903449411088,0.9050194555287858,0.947196876238438,0.9556169128121607,0.942578055569129,2m 44s
130,0.17648118068563176,0.9205440928871259,0.9572729662190714,0.9634101686836155,0.9526911126856058,0.23446188692716843,0.9050108954861752,0.9472087786116832,0.9571313702207263,0.9413303744317285,2m 43s
131,0.17753067895347344,0.9201609566818126,0.956926622559195,0.9631411824564968,0.9524754460023097,0.23452319331625673,0.9051356336533148,0.9473387855309867,0.9573357265422703,0.9414244017162693,2m 44s
132,0.17758877675795387,0.9196954872033299,0.9566010336499373,0.9625561398474592,0.9524507639261327,0.2331358253004703,0.9051864333482109,0.9473483902709741,0.9561401204254311,0.942371162391204,2m 44s
