Epoch,TrainLoss,TrainJaccard,TrainF1,TrainRecall,TrainPrecision,ValLoss,ValJaccard,ValF1,ValRecall,ValPrecision,Time(min:s)
1,0.6786409315276654,0.7163813356267458,0.8225258536257071,0.8855196328709938,0.7927445999314888,0.6214906167476735,0.7434572755283193,0.8423521583381063,0.8937420001057905,0.8144421471923325,3m 16s
2,0.5254126560497792,0.7781259722503293,0.8651708918706429,0.9049382024356588,0.8471478775441326,0.46418612371099754,0.8088800043956628,0.8853505085764976,0.9092099830892206,0.8761010040137079,3m 18s
3,0.4716024028652526,0.800491069434663,0.8794164280831963,0.9141095292743541,0.8640781040392546,0.44769435423485776,0.8154797718612311,0.8893245995993143,0.9084676182158535,0.8837966508439695,3m 19s
4,0.43811355174538935,0.8139039715787268,0.8880363027849503,0.9189689344197719,0.8752090854116485,0.40715768172385847,0.8328556445452411,0.9000611371787968,0.9196479903630149,0.8922764615746062,3m 19s
5,0.416401142848933,0.8228178703383452,0.8937951832418645,0.9232959457286314,0.8810787777001406,0.4033399826668678,0.8366024421596179,0.9045269199475632,0.9285560063002314,0.8920454988793004,3m 17s
6,0.40044517430694815,0.830171125955416,0.8988085876792524,0.9255077705915188,0.8874114788270792,0.37465244214585486,0.8461082026927705,0.9109523170442262,0.9284456894620204,0.9023136522166426,3m 17s
7,0.3851098055614436,0.8353734577787446,0.9023354745059039,0.9281777591652347,0.8909315138110171,0.3661705750100156,0.8493570846524037,0.9118686199219962,0.9260180751983296,0.9062941686216456,3m 17s
8,0.37677364943033836,0.8390103989795207,0.9045238501826882,0.9285451411075235,0.8940665035513672,0.37086376167358237,0.8451115701967074,0.909611995764043,0.9192091331008881,0.9108126648728396,3m 17s
9,0.3697988105581162,0.8423819648875227,0.9068439712774433,0.930919051713876,0.8966811891119453,0.36310398642052993,0.8480777303995737,0.9109841282407592,0.926764934920357,0.9052881250186222,3m 18s
10,0.3620260812025121,0.8451874504728051,0.9087133040013812,0.9308571738953179,0.8990179174437852,0.35169328273610867,0.8553945595093239,0.9165052864733308,0.9335792616207031,0.908122713895731,3m 18s
11,0.3530074685732735,0.8492282578232636,0.9111384734137729,0.9328953203005717,0.9014938822177395,0.36456344926610906,0.848219723538075,0.9116768036586955,0.9167251603900716,0.9166504514632198,3m 17s
